date,close
2016-02-07,376.6199951 
2016-02-08,373.446991 
2016-02-09,376.0289917 
2016-02-10,381.6489868 
2016-02-11,379.6539917 
2016-02-12,384.2630005 
2016-02-13,391.8599854 
2016-02-14,407.230011 
2016-02-15,400.1849976 
2016-02-16,407.4880066 
2016-02-17,416.321991 
2016-02-18,422.3729858 
2016-02-19,420.7850037 
2016-02-20,437.1640015 
2016-02-21,438.7980042 
2016-02-22,437.7479858 
2016-02-23,420.7359924 
2016-02-24,424.9549866 
2016-02-25,424.5440063 
2016-02-26,432.1520081 
2016-02-27,432.5190125 
2016-02-28,433.5039978 
2016-02-29,437.696991 
2016-03-01,435.1229858 
2016-03-02,423.9890137 
2016-03-03,421.651001 
2016-03-04,410.9389954 
2016-03-05,400.5700073 
2016-03-06,407.7070007 
2016-03-07,414.3210144 
2016-03-08,413.9719849 
2016-03-09,414.8599854 
2016-03-10,417.131012 
2016-03-11,421.6900024 
2016-03-12,411.6239929 
2016-03-13,414.0650024 
2016-03-14,416.4379883 
2016-03-15,416.8299866 
2016-03-16,417.0109863 
2016-03-17,420.6210022 
2016-03-18,409.5480042 
2016-03-19,410.4440002 
2016-03-20,413.7550049 
2016-03-21,413.3070068 
2016-03-22,418.0889893 
2016-03-23,418.0409851 
2016-03-24,416.3940125 
2016-03-25,417.177002 
2016-03-26,417.9450073 
2016-03-27,426.7650146 
2016-03-28,424.2309875 
2016-03-29,416.5159912 
2016-03-30,414.8160095 
2016-03-31,416.7290039 
2016-04-01,417.9599915 
2016-04-02,420.8729858 
2016-04-03,420.9039917 
2016-04-04,421.4440002 
2016-04-05,424.0299988 
2016-04-06,423.4129944 
2016-04-07,422.7449951 
2016-04-08,420.348999 
2016-04-09,419.4110107 
2016-04-10,421.5639954 
2016-04-11,422.4830017 
2016-04-12,425.1900024 
2016-04-13,423.7340088 
2016-04-14,424.2820129 
2016-04-15,429.7130127 
2016-04-16,430.571991 
2016-04-17,427.3989868 
2016-04-18,428.5910034 
2016-04-19,435.5090027 
2016-04-20,441.3890076 
2016-04-21,449.4249878 
2016-04-22,445.7369995 
2016-04-23,450.2820129 
2016-04-24,458.5549927 
2016-04-25,461.4259949 
2016-04-26,466.0889893 
2016-04-27,444.6870117 
2016-04-28,449.0109863 
2016-04-29,455.0969849 
2016-04-30,448.3179932 
2016-05-01,451.875 
2016-05-02,444.6690063 
2016-05-03,450.3039856 
2016-05-04,446.7219849 
2016-05-05,447.9760132 
2016-05-06,459.6029968 
2016-05-07,458.5360107 
2016-05-08,458.5480042 
2016-05-09,460.4830017 
2016-05-10,450.894989 
2016-05-11,452.7279968 
2016-05-12,454.7659912 
2016-05-13,455.6700134 
2016-05-14,455.67099 
2016-05-15,457.5679932 
2016-05-16,454.1629944 
2016-05-17,453.7829895 
2016-05-18,454.618988 
2016-05-19,438.7149963 
2016-05-20,442.6759949 
2016-05-21,443.1879883 
2016-05-22,439.322998 
2016-05-23,444.1549988 
2016-05-24,445.9809875 
2016-05-25,449.598999 
2016-05-26,453.3840027 
2016-05-27,473.4639893 
2016-05-28,530.039978 
2016-05-29,526.2329712 
2016-05-30,533.8640137 
2016-05-31,531.3859863 
2016-06-01,536.9199829 
2016-06-02,537.9719849 
2016-06-03,569.1939697 
2016-06-04,572.7269897 
2016-06-05,574.9769897 
2016-06-06,585.5369873 
2016-06-07,576.5969849 
2016-06-08,581.6450195 
2016-06-09,574.6300049 
2016-06-10,577.4699707 
2016-06-11,606.7269897 
2016-06-12,672.7839966 
2016-06-13,704.3759766 
2016-06-14,685.559021 
2016-06-15,694.4689941 
2016-06-16,766.3079834 
2016-06-17,748.9089966 
2016-06-18,756.2269897 
2016-06-19,763.7810059 
2016-06-20,737.2260132 
2016-06-21,666.6519775 
2016-06-22,596.1160278 
2016-06-23,623.9769897 
2016-06-24,665.2990112 
2016-06-25,665.1229858 
2016-06-26,629.3670044 
2016-06-27,655.2750244 
2016-06-28,647.0009766 
2016-06-29,639.8900146 
2016-06-30,673.3369751 
2016-07-01,676.2960205 
2016-07-02,703.7020264 
2016-07-03,658.6640015 
2016-07-04,683.6619873 
2016-07-05,670.6270142 
2016-07-06,677.3309937 
2016-07-07,640.5620117 
2016-07-08,666.5230103 
2016-07-09,650.960022 
2016-07-10,649.3599854 
2016-07-11,647.6589966 
2016-07-12,664.5510254 
2016-07-13,654.4680176 
2016-07-14,658.0780029 
2016-07-15,663.2550049 
2016-07-16,660.7670288 
2016-07-17,679.4589844 
2016-07-18,673.1060181 
2016-07-19,672.8640137 
2016-07-20,665.6849976 
2016-07-21,665.0120239 
2016-07-22,650.6190186 
2016-07-23,655.5560303 
2016-07-24,661.2849731 
2016-07-25,654.0969849 
2016-07-26,651.7839966 
2016-07-27,654.3519897 
2016-07-28,655.0349731 
2016-07-29,656.9920044 
2016-07-30,655.0469971 
2016-07-31,624.6810303 
2016-08-01,606.2719727 
2016-08-02,547.4650269 
2016-08-03,566.3549805 
2016-08-04,578.2890015 
2016-08-05,575.0430298 
2016-08-06,587.7780151 
2016-08-07,592.6900024 
2016-08-08,591.0540161 
2016-08-09,587.8010254 
2016-08-10,592.1030273 
2016-08-11,589.1199951 
2016-08-12,587.559021 
2016-08-13,585.5880127 
2016-08-14,570.4730225 
2016-08-15,567.2399902 
2016-08-16,577.4390259 
2016-08-17,573.2160034 
2016-08-18,574.3179932 
2016-08-19,575.6300049 
2016-08-20,581.6970215 
2016-08-21,581.3079834 
2016-08-22,586.7529907 
2016-08-23,583.414978 
2016-08-24,580.1820068 
2016-08-25,577.7609863 
2016-08-26,579.651001 
2016-08-27,569.9470215 
2016-08-28,573.9119873 
2016-08-29,574.1069946 
2016-08-30,577.5029907 
2016-08-31,575.4719849 
2016-09-01,572.3029785 
2016-09-02,575.5369873 
2016-09-03,598.2119751 
2016-09-04,608.6339722 
2016-09-05,606.5900269 
2016-09-06,610.4359741 
2016-09-07,614.5440063 
2016-09-08,626.315979 
2016-09-09,622.8610229 
2016-09-10,623.5089722 
2016-09-11,606.7189941 
2016-09-12,608.242981 
2016-09-13,609.2410278 
2016-09-14,610.684021 
2016-09-15,607.1550293 
2016-09-16,606.9730225 
2016-09-17,605.9840088 
2016-09-18,609.8740234 
2016-09-19,609.2269897 
2016-09-20,608.3120117 
2016-09-21,597.1489868 
2016-09-22,596.2979736 
2016-09-23,602.84198 
2016-09-24,602.625 
2016-09-25,600.8259888 
2016-09-26,608.0430298 
2016-09-27,606.1660156 
2016-09-28,604.7280273 
2016-09-29,605.6929932 
2016-09-30,609.7349854 
2016-10-01,613.9829712 
2016-10-02,610.8920288 
2016-10-03,612.1329956 
2016-10-04,610.2039795 
2016-10-05,612.5109863 
2016-10-06,613.0209961 
2016-10-07,617.1209717 
2016-10-08,619.1079712 
2016-10-09,616.7520142 
2016-10-10,618.9940186 
2016-10-11,641.0720215 
2016-10-12,636.1920166 
2016-10-13,636.7860107 
2016-10-14,640.3779907 
2016-10-15,638.6459961 
2016-10-16,641.6309814 
2016-10-17,639.1929932 
2016-10-18,637.960022 
2016-10-19,630.5200195 
2016-10-20,630.8569946 
2016-10-21,632.8280029 
2016-10-22,657.2940063 
2016-10-23,657.0709839 
2016-10-24,653.7609863 
2016-10-25,657.5880127 
2016-10-26,678.3040161 
2016-10-27,688.3129883 
2016-10-28,689.651001 
2016-10-29,714.4790039 
2016-10-30,701.8640137 
2016-10-31,700.9719849 
2016-11-01,729.7930298 
2016-11-02,740.8289795 
2016-11-03,688.7000122 
2016-11-04,703.2349854 
2016-11-05,703.4180298 
2016-11-06,711.5219727 
2016-11-07,703.1309814 
2016-11-08,709.8480225 
2016-11-09,723.2730103 
2016-11-10,715.5339966 
2016-11-11,716.4110107 
2016-11-12,705.0540161 
2016-11-13,702.0310059 
2016-11-14,705.0209961 
2016-11-15,711.6190186 
2016-11-16,744.197998 
2016-11-17,740.9769897 
2016-11-18,751.585022 
2016-11-19,751.6160278 
2016-11-20,731.026001 
2016-11-21,739.2479858 
2016-11-22,751.3469849 
2016-11-23,744.5939941 
2016-11-24,740.2890015 
2016-11-25,741.6489868 
2016-11-26,735.382019 
2016-11-27,732.0349731 
2016-11-28,735.8129883 
2016-11-29,735.6040039 
2016-11-30,745.690979 
2016-12-01,756.7739868 
2016-12-02,777.9439697 
2016-12-03,771.1550293 
2016-12-04,773.8720093 
2016-12-05,758.7000122 
2016-12-06,764.223999 
2016-12-07,768.132019 
2016-12-08,770.8099976 
2016-12-09,772.7940063 
2016-12-10,774.6500244 
2016-12-11,769.7310181 
2016-12-12,780.0869751 
2016-12-13,780.5560303 
2016-12-14,781.4810181 
2016-12-15,778.0880127 
2016-12-16,784.9069824 
2016-12-17,790.8289795 
2016-12-18,790.5300293 
2016-12-19,792.7139893 
2016-12-20,800.8759766 
2016-12-21,834.2810059 
2016-12-22,864.539978 
2016-12-23,921.9840088 
2016-12-24,898.8220215 
2016-12-25,896.1829834 
2016-12-26,907.6099854 
2016-12-27,933.197998 
2016-12-28,975.9210205 
2016-12-29,973.4970093 
2016-12-30,961.2379761 
2016-12-31,963.742981 
2017-01-01,998.3250122 
2017-01-02,1021.75 
2017-01-03,1043.839966 
2017-01-04,1154.72998 
2017-01-05,1013.380005 
2017-01-06,902.2009888 
2017-01-07,908.585022 
2017-01-08,911.1989746 
2017-01-09,902.8280029 
2017-01-10,907.6790161 
2017-01-11,777.757019 
2017-01-12,804.8339844 
2017-01-13,823.9840088 
2017-01-14,818.4119873 
2017-01-15,821.7979736 
2017-01-16,831.5339966 
2017-01-17,907.9379883 
2017-01-18,886.617981 
2017-01-19,899.072998 
2017-01-20,895.026001 
2017-01-21,921.7890015 
2017-01-22,924.6729736 
2017-01-23,921.0120239 
2017-01-24,892.6870117 
2017-01-25,901.5419922 
2017-01-26,917.5859985 
2017-01-27,919.75 
2017-01-28,921.5900269 
2017-01-29,919.4959717 
2017-01-30,920.382019 
2017-01-31,970.4030151 
2017-02-01,989.0230103 
2017-02-02,1011.799988 
2017-02-03,1029.910034 
2017-02-04,1042.900024 
2017-02-05,1027.339966 
2017-02-06,1038.150024 
2017-02-07,1061.349976 
2017-02-08,1063.069946 
2017-02-09,994.3829956 
2017-02-10,988.6740112 
2017-02-11,1004.450012 
2017-02-12,999.1810303 
2017-02-13,990.6420288 
2017-02-14,1004.549988 
2017-02-15,1007.47998 
2017-02-16,1027.439941 
2017-02-17,1046.209961 
2017-02-18,1054.420044 
2017-02-19,1047.869995 
2017-02-20,1079.97998 
2017-02-21,1115.300049 
2017-02-22,1117.439941 
2017-02-23,1166.719971 
2017-02-24,1173.680054 
2017-02-25,1143.839966 
2017-02-26,1165.199951 
2017-02-27,1179.969971 
2017-02-28,1179.969971 
2017-03-01,1222.5 
2017-03-02,1251.01001 
2017-03-03,1274.98999 
2017-03-04,1255.150024 
2017-03-05,1267.119995 
2017-03-06,1272.829956 
2017-03-07,1223.540039 
2017-03-08,1150 
2017-03-09,1188.48999 
2017-03-10,1116.719971 
2017-03-11,1175.829956 
2017-03-12,1221.380005 
2017-03-13,1231.920044 
2017-03-14,1240 
2017-03-15,1249.609985 
2017-03-16,1187.810059 
2017-03-17,1100.22998 
2017-03-18,973.8179932 
2017-03-19,1036.73999 
2017-03-20,1054.22998 
2017-03-21,1120.540039 
2017-03-22,1049.140015 
2017-03-23,1038.589966 
2017-03-24,937.5200195 
2017-03-25,972.7789917 
2017-03-26,966.7249756 
2017-03-27,1045.77002 
2017-03-28,1047.150024 
2017-03-29,1039.969971 
2017-03-30,1026.430054 
2017-03-31,1071.790039 
2017-04-01,1080.5 
2017-04-02,1102.170044 
2017-04-03,1143.810059 
2017-04-04,1133.25 
2017-04-05,1124.780029 
2017-04-06,1182.680054 
2017-04-07,1176.900024 
2017-04-08,1175.949951 
2017-04-09,1187.869995 
2017-04-10,1187.130005 
2017-04-11,1205.01001 
2017-04-12,1200.369995 
2017-04-13,1169.280029 
2017-04-14,1167.540039 
2017-04-15,1172.52002 
2017-04-16,1182.939941 
2017-04-17,1193.910034 
2017-04-18,1211.670044 
2017-04-19,1210.290039 
2017-04-20,1229.079956 
2017-04-21,1222.050049 
2017-04-22,1231.709961 
2017-04-23,1207.209961 
2017-04-24,1250.150024 
2017-04-25,1265.48999 
2017-04-26,1281.079956 
2017-04-27,1317.72998 
2017-04-28,1316.47998 
2017-04-29,1321.790039 
2017-04-30,1347.890015 
2017-05-01,1421.599976 
2017-05-02,1452.819946 
2017-05-03,1490.089966 
2017-05-04,1537.670044 
2017-05-05,1555.449951 
2017-05-06,1578.800049 
2017-05-07,1596.709961 
2017-05-08,1723.349976 
2017-05-09,1755.359985 
2017-05-10,1787.130005 
2017-05-11,1848.569946 
2017-05-12,1724.23999 
2017-05-13,1804.910034 
2017-05-14,1808.910034 
2017-05-15,1738.430054 
2017-05-16,1734.449951 
2017-05-17,1839.089966 
2017-05-18,1888.650024 
2017-05-19,1987.709961 
2017-05-20,2084.72998 
2017-05-21,2041.199951 
2017-05-22,2173.399902 
2017-05-23,2320.419922 
2017-05-24,2443.639893 
2017-05-25,2304.97998 
2017-05-26,2202.419922 
2017-05-27,2038.869995 
2017-05-28,2155.800049 
2017-05-29,2255.610107 
2017-05-30,2175.469971 
2017-05-31,2286.409912 
2017-06-01,2407.879883 
2017-06-02,2488.550049 
2017-06-03,2515.350098 
2017-06-04,2511.810059 
2017-06-05,2686.810059 
2017-06-06,2863.199951 
2017-06-07,2732.159912 
2017-06-08,2805.620117 
2017-06-09,2823.810059 
2017-06-10,2947.709961 
2017-06-11,2958.110107 
2017-06-12,2659.629883 
2017-06-13,2717.02002 
2017-06-14,2506.370117 
2017-06-15,2464.580078 
2017-06-16,2518.560059 
2017-06-17,2655.879883 
2017-06-18,2548.290039 
2017-06-19,2589.600098 
2017-06-20,2721.790039 
2017-06-21,2689.100098 
2017-06-22,2705.409912 
2017-06-23,2744.909912 
2017-06-24,2608.719971 
2017-06-25,2589.409912 
2017-06-26,2478.449951 
2017-06-27,2552.449951 
2017-06-28,2574.790039 
2017-06-29,2539.320068 
2017-06-30,2480.840088 
2017-07-01,2434.550049 
2017-07-02,2506.469971 
2017-07-03,2564.060059 
2017-07-04,2601.639893 
2017-07-05,2601.98999 
2017-07-06,2608.560059 
2017-07-07,2518.659912 
2017-07-08,2571.340088 
2017-07-09,2518.439941 
2017-07-10,2372.560059 
2017-07-11,2337.790039 
2017-07-12,2398.840088 
2017-07-13,2357.899902 
2017-07-14,2233.340088 
2017-07-15,1998.859985 
2017-07-16,1929.819946 
2017-07-17,2228.409912 
2017-07-18,2318.879883 
2017-07-19,2273.429932 
2017-07-20,2817.600098 
2017-07-21,2667.76001 
2017-07-22,2810.120117 
2017-07-23,2730.399902 
2017-07-24,2754.860107 
2017-07-25,2576.47998 
2017-07-26,2529.449951 
2017-07-27,2671.780029 
2017-07-28,2809.01001 
2017-07-29,2726.449951 
2017-07-30,2757.179932 
2017-07-31,2875.340088 
2017-08-01,2718.26001 
2017-08-02,2710.669922 
2017-08-03,2804.72998 
2017-08-04,2895.889893 
2017-08-05,3252.909912 
2017-08-06,3213.939941 
2017-08-07,3378.939941 
2017-08-08,3419.939941 
2017-08-09,3342.469971 
2017-08-10,3381.280029 
2017-08-11,3650.620117 
2017-08-12,3884.709961 
2017-08-13,4073.26001 
2017-08-14,4325.129883 
2017-08-15,4181.930176 
2017-08-16,4376.629883 
2017-08-17,4331.689941 
2017-08-18,4160.620117 
2017-08-19,4193.700195 
2017-08-20,4087.659912 
2017-08-21,4001.73999 
2017-08-22,4100.52002 
2017-08-23,4151.52002 
2017-08-24,4334.680176 
2017-08-25,4371.600098 
2017-08-26,4352.399902 
2017-08-27,4382.879883 
2017-08-28,4382.660156 
2017-08-29,4579.02002 
2017-08-30,4565.299805 
2017-08-31,4703.390137 
2017-09-01,4892.009766 
2017-09-02,4578.77002 
2017-09-03,4582.959961 
2017-09-04,4236.310059 
2017-09-05,4376.529785 
2017-09-06,4597.120117 
2017-09-07,4599.879883 
2017-09-08,4228.75 
2017-09-09,4226.060059 
2017-09-10,4122.939941 
2017-09-11,4161.27002 
2017-09-12,4130.810059 
2017-09-13,3882.590088 
2017-09-14,3154.949951 
2017-09-15,3637.52002 
2017-09-16,3625.040039 
2017-09-17,3582.879883 
2017-09-18,4065.199951 
2017-09-19,3924.969971 
2017-09-20,3905.949951 
2017-09-21,3631.040039 
2017-09-22,3630.699951 
2017-09-23,3792.399902 
2017-09-24,3682.840088 
2017-09-25,3926.070068 
2017-09-26,3892.350098 
2017-09-27,4200.669922 
2017-09-28,4174.72998 
2017-09-29,4163.069824 
2017-09-30,4338.709961 
2017-10-01,4403.740234 
2017-10-02,4409.319824 
2017-10-03,4317.47998 
2017-10-04,4229.359863 
2017-10-05,4328.410156 
2017-10-06,4370.810059 
2017-10-07,4426.890137 
2017-10-08,4610.47998 
2017-10-09,4772.02002 
2017-10-10,4781.990234 
2017-10-11,4826.47998 
2017-10-12,5446.910156 
2017-10-13,5647.209961 
2017-10-14,5831.790039 
2017-10-15,5678.189941 
2017-10-16,5725.589844 
2017-10-17,5605.509766 
2017-10-18,5590.689941 
2017-10-19,5708.52002 
2017-10-20,6011.450195 
2017-10-21,6031.600098 
2017-10-22,6008.419922 
2017-10-23,5930.319824 
2017-10-24,5526.640137 
2017-10-25,5750.799805 
2017-10-26,5904.830078 
2017-10-27,5780.899902 
2017-10-28,5753.089844 
2017-10-29,6153.850098 
2017-10-30,6130.529785 
2017-10-31,6468.399902 
2017-11-01,6767.310059 
2017-11-02,7078.5 
2017-11-03,7207.759766 
2017-11-04,7379.950195 
2017-11-05,7407.410156 
2017-11-06,7022.759766 
2017-11-07,7144.379883 
2017-11-08,7459.689941 
2017-11-09,7143.580078 
2017-11-10,6618.140137 
2017-11-11,6357.600098 
2017-11-12,5950.069824 
2017-11-13,6559.490234 
2017-11-14,6635.75 
2017-11-15,7315.540039 
2017-11-16,7871.689941 
2017-11-17,7708.990234 
2017-11-18,7790.149902 
2017-11-19,8036.490234 
2017-11-20,8200.639648 
2017-11-21,8071.259766 
2017-11-22,8253.549805 
2017-11-23,8038.77002 
2017-11-24,8253.69043 
2017-11-25,8790.919922 
2017-11-26,9330.549805 
2017-11-27,9818.349609 
2017-11-28,10058.7998 
2017-11-29,9888.610352 
2017-11-30,10233.59961 
2017-12-01,10975.59961 
2017-12-02,11074.59961 
2017-12-03,11323.2002 
2017-12-04,11657.2002 
2017-12-05,11916.7002 
2017-12-06,14291.5 
2017-12-07,17899.69922 
2017-12-08,16569.40039 
2017-12-09,15178.2002 
2017-12-10,15455.40039 
2017-12-11,16936.80078 
2017-12-12,17415.40039 
2017-12-13,16408.19922 
2017-12-14,16564 
2017-12-15,17706.90039 
2017-12-16,19497.40039 
2017-12-17,19140.80078 
2017-12-18,19114.19922 
2017-12-19,17776.69922 
2017-12-20,16624.59961 
2017-12-21,15802.90039 
2017-12-22,13831.7998 
2017-12-23,14699.2002 
2017-12-24,13925.7998 
2017-12-25,14026.59961 
2017-12-26,16099.7998 
2017-12-27,15838.5 
2017-12-28,14606.5 
2017-12-29,14656.2002 
2017-12-30,12952.2002 
2017-12-31,14156.40039 
2018-01-01,13657.2002 
2018-01-02,14982.09961 
2018-01-03,15201 
2018-01-04,15599.2002 
2018-01-05,17429.5 
2018-01-06,17527 
2018-01-07,16477.59961 
2018-01-08,15170.09961 
2018-01-09,14595.40039 
2018-01-10,14973.2998 
2018-01-11,13405.7998 
2018-01-12,13980.59961 
2018-01-13,14360.2002 
2018-01-14,13772 
2018-01-15,13819.7998 
2018-01-16,11490.5 
2018-01-17,11188.59961 
2018-01-18,11474.90039 
2018-01-19,11607.40039 
2018-01-20,12899.2002 
2018-01-21,11600.09961 
2018-01-22,10931.40039 
2018-01-23,10868.40039 
2018-01-24,11359.40039 
2018-01-25,11259.40039 
2018-01-26,11171.40039 
2018-01-27,11440.7002 
2018-01-28,11786.2998 
2018-01-29,11296.40039 
2018-01-30,10106.2998 
2018-01-31,10221.09961 
2018-02-01,9170.540039 
2018-02-02,8830.75 
2018-02-03,9174.910156 
2018-02-04,8277.009766 
2018-02-05,6955.27002 
2018-02-06,7754 
2018-02-07,7621.299805 
2018-02-08,8265.589844 
2018-02-09,8736.980469 
2018-02-10,8621.900391 
2018-02-11,8129.970215 
2018-02-12,8926.570313 
2018-02-13,8598.30957 
2018-02-14,9494.629883 
2018-02-15,10166.40039 
2018-02-16,10233.90039 
2018-02-17,11112.7002 
2018-02-18,10551.7998 
2018-02-19,11225.2998 
2018-02-20,11403.7002 
2018-02-21,10690.40039 
2018-02-22,10005 
2018-02-23,10301.09961 
2018-02-24,9813.070313 
2018-02-25,9664.730469 
2018-02-26,10366.7002 
2018-02-27,10725.59961 
2018-02-28,10397.90039 
2018-03-01,10951 
2018-03-02,11086.40039 
2018-03-03,11489.7002 
2018-03-04,11512.59961 
2018-03-05,11573.2998 
2018-03-06,10779.90039 
2018-03-07,9965.570313 
2018-03-08,9395.009766 
2018-03-09,9337.549805 
2018-03-10,8866 
2018-03-11,9578.629883 
2018-03-12,9205.120117 
2018-03-13,9194.849609 
2018-03-14,8269.80957 
2018-03-15,8300.860352 
2018-03-16,8338.349609 
2018-03-17,7916.879883 
2018-03-18,8223.679688 
2018-03-19,8630.650391 
2018-03-20,8913.469727 
2018-03-21,8929.280273 
2018-03-22,8728.469727 
2018-03-23,8879.620117 
2018-03-24,8668.120117 
2018-03-25,8495.780273 
2018-03-26,8209.400391 
2018-03-27,7833.040039 
2018-03-28,7954.47998 
2018-03-29,7165.700195 
2018-03-30,6890.52002 
2018-03-31,6973.529785 
2018-04-01,6844.22998 
2018-04-02,7083.799805 
2018-04-03,7456.109863 
2018-04-04,6853.839844 
2018-04-05,6811.470215 
2018-04-06,6636.319824 
2018-04-07,6911.089844 
2018-04-08,7023.52002 
2018-04-09,6770.72998 
2018-04-10,6834.759766 
2018-04-11,6968.319824 
2018-04-12,7889.25 
2018-04-13,7895.959961 
2018-04-14,7986.240234 
2018-04-15,8329.110352 
2018-04-16,8058.669922 
2018-04-17,7902.089844 
2018-04-18,8163.419922 
2018-04-19,8294.30957 
2018-04-20,8845.830078 
2018-04-21,8895.580078 
2018-04-22,8802.459961 
2018-04-23,8930.879883 
2018-04-24,9697.5 
2018-04-25,8845.740234 
2018-04-26,9281.509766 
2018-04-27,8987.049805 
2018-04-28,9348.480469 
2018-04-29,9419.080078 
2018-04-30,9240.549805 
2018-05-01,9119.009766 
2018-05-02,9235.919922 
2018-05-03,9743.860352 
2018-05-04,9700.759766 
2018-05-05,9858.150391 
2018-05-06,9654.799805 
2018-05-07,9373.009766 
2018-05-08,9234.820313 
2018-05-09,9325.179688 
2018-05-10,9043.94043 
2018-05-11,8441.490234 
2018-05-12,8504.889648 
2018-05-13,8723.94043 
2018-05-14,8716.790039 
2018-05-15,8510.379883 
2018-05-16,8368.830078 
2018-05-17,8094.319824 
2018-05-18,8250.969727 
2018-05-19,8247.179688 
2018-05-20,8513.25 
2018-05-21,8418.990234 
2018-05-22,8041.779785 
2018-05-23,7557.819824 
2018-05-24,7587.339844 
2018-05-25,7480.140137 
2018-05-26,7355.879883 
2018-05-27,7368.220215 
2018-05-28,7135.990234 
2018-05-29,7472.589844 
2018-05-30,7406.52002 
2018-05-31,7494.169922 
2018-06-01,7541.450195 
2018-06-02,7643.450195 
2018-06-03,7720.25 
2018-06-04,7514.470215 
2018-06-05,7633.759766 
2018-06-06,7653.97998 
2018-06-07,7678.240234 
2018-06-08,7624.919922 
2018-06-09,7531.97998 
2018-06-10,6786.02002 
2018-06-11,6906.919922 
2018-06-12,6582.359863 
2018-06-13,6349.899902 
2018-06-14,6675.350098 
2018-06-15,6456.580078 
2018-06-16,6550.160156 
2018-06-17,6499.27002 
2018-06-18,6734.819824 
2018-06-19,6769.939941 
2018-06-20,6776.549805 
2018-06-21,6729.740234 
2018-06-22,6083.689941 
2018-06-23,6162.47998 
2018-06-24,6173.22998 
2018-06-25,6249.180176 
2018-06-26,6093.669922 
2018-06-27,6157.129883 
2018-06-28,5903.439941 
2018-06-29,6218.299805 
2018-06-30,6404 
2018-07-01,6385.819824 
2018-07-02,6614.180176 
2018-07-03,6529.589844 
2018-07-04,6597.549805 
2018-07-05,6639.140137 
2018-07-06,6673.5 
2018-07-07,6856.930176 
2018-07-08,6773.879883 
2018-07-09,6741.75 
2018-07-10,6329.950195 
2018-07-11,6394.709961 
2018-07-12,6228.810059 
2018-07-13,6238.049805 
2018-07-14,6276.120117 
2018-07-15,6359.640137 
2018-07-16,6741.75 
2018-07-17,7321.040039 
2018-07-18,7370.779785 
2018-07-19,7466.859863 
2018-07-20,7354.129883 
2018-07-21,7419.290039 
2018-07-22,7418.490234 
2018-07-23,7711.109863 
2018-07-24,8424.269531 
2018-07-25,8181.390137 
2018-07-26,7951.580078 
2018-07-27,8165.009766 
2018-07-28,8192.150391 
2018-07-29,8218.459961 
2018-07-30,8180.48 
2018-07-31,7780.44 
2018-08-01,7624.91 
2018-08-02,7567.15 
2018-08-03,7434.39 
2018-08-04,7032.85 
2018-08-05,7068.48 
2018-08-06,6951.8 
2018-08-07,6753.12 
2018-08-08,6305.8 
2018-08-09,6568.23 
2018-08-10,6184.71 
2018-08-11,6295.73 
2018-08-12,6322.69 
2018-08-13,6297.57 
2018-08-14,6199.71 
2018-08-15,6308.52 
2018-08-16,6334.73 
2018-08-17,6580.63 
2018-08-18,6423.76 
2018-08-19,6506.07 
2018-08-20,6308.53 
2018-08-21,6488.76 
2018-08-22,6376.71 
2018-08-23,6534.88 
2018-08-24,6719.96 
2018-08-25,6763.19 
2018-08-26,6707.26 
2018-08-27,6884.64 
2018-08-28,7096.28 
2018-08-29,7047.16 
2018-08-30,6978.23 
2018-08-31,7037.58 
2018-09-01,7193.25 
2018-09-02,7272.72 
2018-09-03,7260.06 
2018-09-04,7361.66 
2018-09-05,6792.83 
2018-09-06,6529.17 
2018-09-07,6467.07 
2018-09-08,6225.98 
2018-09-09,6300.86 
2018-09-10,6329.7 
2018-09-11,6321.2 
2018-09-12,6351.8 
2018-09-13,6517.31 
2018-09-14,6512.71 
2018-09-15,6543.2 
2018-09-16,6517.18 
2018-09-17,6281.2 
2018-09-18,6371.3 
2018-09-19,6398.54 
2018-09-20,6519.67 
2018-09-21,6734.95 
2018-09-22,6721.98 
2018-09-23,6710.63 
2018-09-24,6595.41 
2018-09-25,6446.47 
2018-09-26,6495 
2018-09-27,6676.75 
2018-09-28,6644.13 
2018-09-29,6601.96 
2018-09-30,6625.56 
2018-10-01,6589.62 
2018-10-02,6556.1 
2018-10-03,6502.59 
2018-10-04,6576.69 
2018-10-05,6622.48 
2018-10-06,6588.31 
2018-10-07,6602.95 
2018-10-08,6652.23 
2018-10-09,6642.64 
2018-10-10,6585.53 
2018-10-11,6256.24 
2018-10-12,6274.58 
2018-10-13,6285.99 
2018-10-14,6290.93 
2018-10-15,6596.54 
2018-10-16,6596.11 
2018-10-17,6544.43 
2018-10-18,6476.71 
2018-10-19,6465.41 
2018-10-20,6489.19 
2018-10-21,6482.35 
2018-10-22,6487.16 
2018-10-23,6475.74 
2018-10-24,6495.84 
2018-10-25,6476.29 
2018-10-26,6474.75 
2018-10-27,6480.38 
2018-10-28,6486.39 
2018-10-29,6332.63 
2018-10-30,6334.27 
2018-10-31,6317.61 
2018-11-01,6377.78 
2018-11-02,6388.44 
2018-11-03,6361.26 
2018-11-04,6376.13 
2018-11-05,6419.66 
2018-11-06,6461.01 
2018-11-07,6530.14 
2018-11-08,6453.72 
2018-11-09,6385.62 
2018-11-10,6409.22 
2018-11-11,6411.27 
2018-11-12,6371.27 
2018-11-13,6359.49 
2018-11-14,5738.35 
2018-11-15,5648.03 
2018-11-16,5575.55 
2018-11-17,5554.33 
